block_maxima
0.000794879687760764
0.0008741090124503273
0.0008907357321246801
0.0005388039425097085
0.0003925277378497688
0.0007793688550792784
0.0004720114860020914
0.0005612509687355652
0.0008212044372855699
0.0007846949081895746
0.0005206501835128818
0.00047985206385426434
0.0009747295692129876
0.0003180604758723553
0.0006374321600244317
0.000427611427236915
0.00045259647875567555
0.0005418322549399514
0.0004623010139952033
0.0006873110937645719
0.0008655024775762889
0.0006377943220844715
0.0002568959078351084
0.0006161786538166811
0.0008190707555145369
0.0003864724663456751
0.0009938472811972224
0.0009263741739073705
0.0004953581532932831
0.0005037945424256417
0.0004786456299440198
0.00048406465000494416
0.0005651343354911145
0.00039342312453277505
0.0007974522795604698
0.0004915827785631382
0.0008383918386333657
0.0003272346991326867
0.00040055163307062833
0.0007289926912947227
0.00040387065975376954
0.0005660919039710765
0.0007592657951334511
0.0006038381248375857
0.0003184445581415322
0.0007388112487257686
0.0006785171035753012
0.0002773055477960965
0.0006045543627264986
0.0013027008176387052
0.0005418968032201601
0.0005559101342386668
0.0005482580872779827
0.0003053292201201337
0.0006094493214168189
0.0006072003703488769
0.0008227508505485868
0.000422698886218525
0.0006224813557650602
0.0004732107427511868
0.00041118992897994626
0.0007922365559790502
0.0002986019481949549
0.0006502224152928071
0.0005275714560226346
0.001478168621000997
0.0006222968049355573
0.0006263054014766042
0.0005631942932480546
0.0004536986220203288
0.0005936484717431929
0.000635809622250389
0.000489849736698394
0.0013275543136470802
0.0005135516300513749
0.0002387945118166047
0.0007787990824864802
0.0004748114336625934
0.00029739438726346466
0.0009275057539422759
0.00048198680739531543
0.0008777434678091473
0.000926181264648584
0.0007844528725207654
0.00033268332011092183
0.0005179056287161923
0.000551222496767593
0.00036830818315855774
0.000709297880615346
0.0003961601908764753
0.0005576624614018851
0.0004924627007463311
0.0005747215777398949
0.0005324082932048886
0.0004913159279475923
0.0012422643568606882
0.00046570803511015156
0.0005390635956319411
0.001944389731716532
0.0004267979875885097
